ECCN_CODE,DESCRIPTION,ULTIMATE_COUNTRY_NAME,cases by country
0E606,"TECHNOLOGY REQUIRED FOR THE DEVELOPMENT, PRODUCTION, OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF GROUND VEHICLES AND RELATED COMMODITIES IN 0A606, 0B606, 0C606, OR SOFTWARE IN 0D606",TAIWAN,2
0E606,"TECHNOLOGY REQUIRED FOR THE DEVELOPMENT, PRODUCTION, OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF GROUND VEHICLES AND RELATED COMMODITIES IN 0A606, 0B606, 0C606, OR SOFTWARE IN 0D606",TUNISIA,1
0E606,"TECHNOLOGY REQUIRED FOR THE DEVELOPMENT, PRODUCTION, OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF GROUND VEHICLES AND RELATED COMMODITIES IN 0A606, 0B606, 0C606, OR SOFTWARE IN 0D606",TURKEY,6
0E606,"TECHNOLOGY REQUIRED FOR THE DEVELOPMENT, PRODUCTION, OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF GROUND VEHICLES AND RELATED COMMODITIES IN 0A606, 0B606, 0C606, OR SOFTWARE IN 0D606",UNITED KINGDOM,4
0E614,"TECHNOLOGY RELATED TO ITEMS CONTROLLED IN 0A614, 0B614 AND 0D614","GERMANY, FEDERAL REP",1
0E614,"TECHNOLOGY RELATED TO ITEMS CONTROLLED IN 0A614, 0B614 AND 0D614",ISRAEL,1
0E614,"TECHNOLOGY RELATED TO ITEMS CONTROLLED IN 0A614, 0B614 AND 0D614",MEXICO,1
0E614,"TECHNOLOGY RELATED TO ITEMS CONTROLLED IN 0A614, 0B614 AND 0D614",NEW ZEALAND,1
0E614,"TECHNOLOGY RELATED TO ITEMS CONTROLLED IN 0A614, 0B614 AND 0D614",SINGAPORE,1
0E614,"TECHNOLOGY RELATED TO ITEMS CONTROLLED IN 0A614, 0B614 AND 0D614",SPAIN,1
0E614,"TECHNOLOGY RELATED TO ITEMS CONTROLLED IN 0A614, 0B614 AND 0D614",UNITED KINGDOM,3
0E617,"TECHNOLOGY REQUIRED FOR THE DEVELOPMENT, PRODUCTION, OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF COMMODITIES CONTROLLED BY ECCN 0A617, ",FRANCE,1
0E617,"TECHNOLOGY REQUIRED FOR THE DEVELOPMENT, PRODUCTION, OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF COMMODITIES CONTROLLED BY ECCN 0A617, ",MEXICO,1
0E617,"TECHNOLOGY REQUIRED FOR THE DEVELOPMENT, PRODUCTION, OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF COMMODITIES CONTROLLED BY ECCN 0A617, ",SPAIN,1
0E984,TECHNOLOGY FOR SHOTGUNS/SHOTGUN SHELLS CONTROLLED,MEXICO,2
1A001,COMPONENTS MADE FROM FLUORINATED COMPOUNDS,NETHERLANDS,1
1A001,COMPONENTS MADE FROM FLUORINATED COMPOUNDS,PAKISTAN,1
1A001,COMPONENTS MADE FROM FLUORINATED COMPOUNDS,SAUDI ARABIA,1
1A001,COMPONENTS MADE FROM FLUORINATED COMPOUNDS,UNITED KINGDOM,2
1A003,MANUFACTURES OF NON-FLUORINATED POLYMERIC SUBSTANC,CHINA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,AFGHANISTAN,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,ALGERIA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,ANGOLA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,ANTIGUA AND BARBUDA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,ARGENTINA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,BAHAMAS,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,BARBADOS,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,BELARUS,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,BOLIVIA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,BRAZIL,4
1A004,PROTECTIVE AND DETECTION EQUIPMENT,BULGARIA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,CAMEROON,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,CHILE,8
1A004,PROTECTIVE AND DETECTION EQUIPMENT,CHINA,34
1A004,PROTECTIVE AND DETECTION EQUIPMENT,COLOMBIA,28
1A004,PROTECTIVE AND DETECTION EQUIPMENT,COSTA RICA,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,DOMINICAN REPUBLIC,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,EGYPT,3
1A004,PROTECTIVE AND DETECTION EQUIPMENT,EL SALVADOR,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,GUATEMALA,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,GUYANA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,HONDURAS,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,HONG KONG,3
1A004,PROTECTIVE AND DETECTION EQUIPMENT,INDIA,8
1A004,PROTECTIVE AND DETECTION EQUIPMENT,INDONESIA,5
1A004,PROTECTIVE AND DETECTION EQUIPMENT,IRAQ,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,ISRAEL,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,JAMAICA,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,JORDAN,3
1A004,PROTECTIVE AND DETECTION EQUIPMENT,KENYA,3
1A004,PROTECTIVE AND DETECTION EQUIPMENT,"KOREA, REPUBLIC OF (SOUTH KOREA)",2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,KUWAIT,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,KYRGYZSTAN,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,LEBANON,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,MALAYSIA,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,MONTENEGRO,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,NAMIBIA,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,NICARAGUA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,NIGERIA,6
1A004,PROTECTIVE AND DETECTION EQUIPMENT,PAKISTAN,5
1A004,PROTECTIVE AND DETECTION EQUIPMENT,PANAMA,4
1A004,PROTECTIVE AND DETECTION EQUIPMENT,PERU,5
1A004,PROTECTIVE AND DETECTION EQUIPMENT,PHILIPPINES,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,ROMANIA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,SAUDI ARABIA,12
1A004,PROTECTIVE AND DETECTION EQUIPMENT,SENEGAL,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,SINGAPORE,7
1A004,PROTECTIVE AND DETECTION EQUIPMENT,SOUTH AFRICA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,SRI LANKA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,TAIWAN,6
1A004,PROTECTIVE AND DETECTION EQUIPMENT,TAJIKISTAN,2
1A004,PROTECTIVE AND DETECTION EQUIPMENT,THAILAND,5
1A004,PROTECTIVE AND DETECTION EQUIPMENT,TUNISIA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,TURKEY,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,UGANDA,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,UKRAINE,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,UNITED ARAB EMIRATES,9
1A004,PROTECTIVE AND DETECTION EQUIPMENT,VENEZUELA,3
1A004,PROTECTIVE AND DETECTION EQUIPMENT,VIETNAM,1
1A004,PROTECTIVE AND DETECTION EQUIPMENT,YEMEN,1
1A005,BODY ARMOR,AFGHANISTAN,1
1A005,BODY ARMOR,CONGO DEMOCRATIC REPUBLIC,1
1A005,BODY ARMOR,LEBANON,1
1A005,BODY ARMOR,SYRIA,1
1A005,BODY ARMOR,TAJIKISTAN,2
1A005,BODY ARMOR,UZBEKISTAN,1
1A006,DISPOSAL OF IMPROVISED EXPLOSIVE DEVICES,ISRAEL,1
1A006,DISPOSAL OF IMPROVISED EXPLOSIVE DEVICES,SAUDI ARABIA,1
1A007,DEVICES DESIGNED TO INITIATE ENERGETIC CHARGES,INDONESIA,1
1A007,DEVICES DESIGNED TO INITIATE ENERGETIC CHARGES,ISRAEL,1
1A007,DEVICES DESIGNED TO INITIATE ENERGETIC CHARGES,SENEGAL,1
1A007,DEVICES DESIGNED TO INITIATE ENERGETIC CHARGES,TANZANIA,1
1A007,DEVICES DESIGNED TO INITIATE ENERGETIC CHARGES,TRINIDAD AND TOBAGO,1
1A007,DEVICES DESIGNED TO INITIATE ENERGETIC CHARGES,UKRAINE,1
1A007,DEVICES DESIGNED TO INITIATE ENERGETIC CHARGES,UNITED ARAB EMIRATES,2
1A007,DEVICES DESIGNED TO INITIATE ENERGETIC CHARGES,VARIOUS,2
1A227,HIGH DENSITY RADIATION SHEILDING WINDOWS,TURKEY,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",AFGHANISTAN,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",ARGENTINA,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",AUSTRALIA,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",BELGIUM,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",CHILE,2
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",COLOMBIA,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",CONGO DEMOCRATIC REPUBLIC,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",COSTA RICA,2
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",CZECH REPUBLIC,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",EGYPT,3
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",FINLAND,2
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",FRANCE,2
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS","GERMANY, FEDERAL REP",6
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",HAITI,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",IRELAND,3
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",ISRAEL,4
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",JAPAN,3
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",JORDAN,4
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS","KOREA, REPUBLIC OF (SOUTH KOREA)",4
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",KUWAIT,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",LUXEMBOURG,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",MEXICO,4
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",MOLDOVA,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",MOROCCO,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",NETHERLANDS,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",NORWAY,4
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",OMAN,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",PAKISTAN,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",PERU,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",QATAR,3
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",SAUDI ARABIA,7
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",SINGAPORE,8
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",SPAIN,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",SWEDEN,2
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",SWITZERLAND,1
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",TAJIKISTAN,2
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",TURKEY,2
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",UKRAINE,3
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",UNITED ARAB EMIRATES,9
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",UNITED KINGDOM,6
1A613,"ARMORED AND PROTECTIVE EQUIPMENT, CONSTRUCTIONS, AND COMPONENTS",UZBEKISTAN,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",AFGHANISTAN,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",BAHAMAS,2
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",BENIN,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",BOLIVIA,2
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",CENTRAL AFRICAN REPUBLIC,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",CHILE,2
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",COLOMBIA,4
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",CZECH REPUBLIC,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",ECUADOR,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",FINLAND,3
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS","GERMANY, FEDERAL REP",1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",HONG KONG,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",INDONESIA,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",ISRAEL,3
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",JAMAICA,2
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",KENYA,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS","KOREA, REPUBLIC OF (SOUTH KOREA)",2
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",KOSOVO,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",KUWAIT,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",LIBYA,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",MALAYSIA,2
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",MEXICO,4
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",MOROCCO,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",NIGERIA,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",OMAN,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",PAKISTAN,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",PANAMA,3
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",PERU,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",SAUDI ARABIA,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",SINGAPORE,2
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",SWITZERLAND,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",TAIWAN,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",TRINIDAD AND TOBAGO,1
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",UNITED ARAB EMIRATES,2
1A984,"CHEMICAL AGENTS, INCLUDING TEAR GAS",URUGUAY,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",AFGHANISTAN,2
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",BOLIVIA,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",DOMINICAN REPUBLIC,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",FINLAND,2
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS","GERMANY, FEDERAL REP",1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",GHANA,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",GUATEMALA,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",HONDURAS,2
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",INDONESIA,2
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",IRAQ,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",JAMAICA,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS","KOREA, REPUBLIC OF (SOUTH KOREA)",1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",MEXICO,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",NIGERIA,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",OMAN,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",PARAGUAY,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",SINGAPORE,2
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",SOUTH AFRICA,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",ST KITTS AND NEVIS,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",SWITZERLAND,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",UNITED ARAB EMIRATES,1
1A985,"FINGERPRINTING POWDERS, DYES, AND INKS",VIETNAM,1
1A995,PROTECTIVE AND DETECTION EQUIPMENT,SOUTH AFRICA,1
1A999,"SPECIFIC PROCESSING EQUIPMENT, N.E.S",CHINA,1
1A999,"SPECIFIC PROCESSING EQUIPMENT, N.E.S",SYRIA,1
1B001,"EQUIPMENT FOR PRODUCTION OF FIBERS, PREFORMS OR CO","GERMANY, FEDERAL REP",1
1B001,"EQUIPMENT FOR PRODUCTION OF FIBERS, PREFORMS OR CO",ISRAEL,1
1B001,"EQUIPMENT FOR PRODUCTION OF FIBERS, PREFORMS OR CO",SAUDI ARABIA,1
1B001,"EQUIPMENT FOR PRODUCTION OF FIBERS, PREFORMS OR CO",TAIWAN,1
1B001,"EQUIPMENT FOR PRODUCTION OF FIBERS, PREFORMS OR CO",UNITED KINGDOM,1
1B119,FLUID ENERGY MILLS,CHINA,1
1B119,FLUID ENERGY MILLS,ISRAEL,1
1B119,FLUID ENERGY MILLS,"KOREA, REPUBLIC OF (SOUTH KOREA)",2
1B119,FLUID ENERGY MILLS,MEXICO,3
1B119,FLUID ENERGY MILLS,NETHERLANDS,1
1B119,FLUID ENERGY MILLS,SPAIN,2
1B119,FLUID ENERGY MILLS,UNITED KINGDOM,1
1B201,FILAMENT WINDING MACHINES,MALAYSIA,1
1B201,FILAMENT WINDING MACHINES,OMAN,1
1C001,MATERIALS USED AS ELECTROMAGNETIC WAVE ABSORBERS/P,AUSTRALIA,1
1C001,MATERIALS USED AS ELECTROMAGNETIC WAVE ABSORBERS/P,CHINA,1
1C001,MATERIALS USED AS ELECTROMAGNETIC WAVE ABSORBERS/P,"GERMANY, FEDERAL REP",4
1C001,MATERIALS USED AS ELECTROMAGNETIC WAVE ABSORBERS/P,ISRAEL,2
1C001,MATERIALS USED AS ELECTROMAGNETIC WAVE ABSORBERS/P,ITALY,1
1C001,MATERIALS USED AS ELECTROMAGNETIC WAVE ABSORBERS/P,JAPAN,1
1C001,MATERIALS USED AS ELECTROMAGNETIC WAVE ABSORBERS/P,SINGAPORE,1
1C001,MATERIALS USED AS ELECTROMAGNETIC WAVE ABSORBERS/P,SWEDEN,1
1C006,FLUIDS AND LUBRICATING MATERIALS,CHINA,5
1C006,FLUIDS AND LUBRICATING MATERIALS,ISRAEL,1
1C006,FLUIDS AND LUBRICATING MATERIALS,MALAYSIA,2
1C008,NON-FLUORINATED POLYMERIC SUBSTANCES,CHINA,2
1C008,NON-FLUORINATED POLYMERIC SUBSTANCES,HONG KONG,1
1C008,NON-FLUORINATED POLYMERIC SUBSTANCES,KAZAKHSTAN,1
1C008,NON-FLUORINATED POLYMERIC SUBSTANCES,MOROCCO,1
1C009,UNPROCESSED FLUORINATED COMPOUNDS,"KOREA, REPUBLIC OF (SOUTH KOREA)",1
1C009,UNPROCESSED FLUORINATED COMPOUNDS,SOUTH AFRICA,1
1C010,FIBROUS/FILAMENTARY MATERIALS USED IN MATRIX STRUC,DJIBOUTI,1
1C010,FIBROUS/FILAMENTARY MATERIALS USED IN MATRIX STRUC,ISRAEL,1
1C010,FIBROUS/FILAMENTARY MATERIALS USED IN MATRIX STRUC,SAUDI ARABIA,1
1C011,METALS AND COMPOUNDS,ARGENTINA,1
1C011,METALS AND COMPOUNDS,JAPAN,1
1C011,METALS AND COMPOUNDS,UNITED KINGDOM,1
1C107,GRAPHITE AND CERAMIC MATERIALS,BRAZIL,1
1C107,GRAPHITE AND CERAMIC MATERIALS,FRANCE,2
1C107,GRAPHITE AND CERAMIC MATERIALS,GUATEMALA,1
1C107,GRAPHITE AND CERAMIC MATERIALS,JAPAN,1
1C107,GRAPHITE AND CERAMIC MATERIALS,MEXICO,3
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,BRAZIL,3
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,BULGARIA,1
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,CHINA,3
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,FRANCE,2
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,"GERMANY, FEDERAL REP",7
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,INDIA,2
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,IRELAND,1
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,ITALY,1
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,JAPAN,2
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,"KOREA, REPUBLIC OF (SOUTH KOREA)",2
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,MEXICO,5
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,NETHERLANDS,9
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,SAUDI ARABIA,1
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,SINGAPORE,2
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,SPAIN,2
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,TAIWAN,1
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,THAILAND,1
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,UNITED ARAB EMIRATES,1
1C111,PROPELLANTS AND CONSTITUENT CHEMICALS,UNITED KINGDOM,2
1C202,ALUMINUM AND TITANIUM ALLOYS IN THE FORM OF TUBES/,CHINA,5
1C202,ALUMINUM AND TITANIUM ALLOYS IN THE FORM OF TUBES/,INDIA,6
1C202,ALUMINUM AND TITANIUM ALLOYS IN THE FORM OF TUBES/,INDONESIA,1
1C202,ALUMINUM AND TITANIUM ALLOYS IN THE FORM OF TUBES/,ISRAEL,3
1C202,ALUMINUM AND TITANIUM ALLOYS IN THE FORM OF TUBES/,MEXICO,1
1C202,ALUMINUM AND TITANIUM ALLOYS IN THE FORM OF TUBES/,SINGAPORE,2
1C202,ALUMINUM AND TITANIUM ALLOYS IN THE FORM OF TUBES/,THAILAND,1
1C202,ALUMINUM AND TITANIUM ALLOYS IN THE FORM OF TUBES/,UNITED ARAB EMIRATES,1
1C210,FIBROUS/FILAMENTARY MATERIALS NOT CONTROLLED BY 1C,CHINA,1
1C210,FIBROUS/FILAMENTARY MATERIALS NOT CONTROLLED BY 1C,DJIBOUTI,1
1C210,FIBROUS/FILAMENTARY MATERIALS NOT CONTROLLED BY 1C,INDIA,1
1C210,FIBROUS/FILAMENTARY MATERIALS NOT CONTROLLED BY 1C,MALAYSIA,1
1C210,FIBROUS/FILAMENTARY MATERIALS NOT CONTROLLED BY 1C,PAKISTAN,1
1C210,FIBROUS/FILAMENTARY MATERIALS NOT CONTROLLED BY 1C,SINGAPORE,1
1C210,FIBROUS/FILAMENTARY MATERIALS NOT CONTROLLED BY 1C,SRI LANKA,1
1C216,MARAGING STEEL NOT CONTROLLED BY 1C116,INDIA,1
1C216,MARAGING STEEL NOT CONTROLLED BY 1C116,ISRAEL,1
1C228,MAGNESIUM CONTAINING IMPURITIES OTHER THAN CALCIUM,INDIA,2
1C228,MAGNESIUM CONTAINING IMPURITIES OTHER THAN CALCIUM,TAIWAN,1
1C228,MAGNESIUM CONTAINING IMPURITIES OTHER THAN CALCIUM,THAILAND,1
1C229,HIGH PURITY BISMUTH WITH LOW SILVER CONTENT,CHINA,2
1C229,HIGH PURITY BISMUTH WITH LOW SILVER CONTENT,ISRAEL,1
1C230,BERYLLIUM,INDIA,1
1C231,HAFNIUM,CHINA,3
1C231,HAFNIUM,INDIA,1
1C231,HAFNIUM,SINGAPORE,1
1C231,HAFNIUM,TAIWAN,1
1C231,HAFNIUM,THAILAND,1
1C232,HELIUM-3 OR HELIUM ISOTOPICALLY ENRICHED IN THE HE,CHINA,1
1C233,LITHIUM,CHINA,2
1C234,"ZIRCONIUM, WITH A HAFNIUM CONTENT",CHINA,2
1C234,"ZIRCONIUM, WITH A HAFNIUM CONTENT",HONG KONG,1
1C234,"ZIRCONIUM, WITH A HAFNIUM CONTENT",INDIA,3
1C234,"ZIRCONIUM, WITH A HAFNIUM CONTENT",PERU,2
1C234,"ZIRCONIUM, WITH A HAFNIUM CONTENT",SINGAPORE,2
1C234,"ZIRCONIUM, WITH A HAFNIUM CONTENT",TAIWAN,2
1C234,"ZIRCONIUM, WITH A HAFNIUM CONTENT",THAILAND,1
1C234,"ZIRCONIUM, WITH A HAFNIUM CONTENT",VIETNAM,1
1C240,NICKEL POWDER OR POROUS NICKEL METAL,INDIA,2
1C298,GRAPHITE NOT FOR USE OTHER THAN IN A NUCLEAR REACT,ISRAEL,1
1C350,"CHEMICALS, PRECURSORS FOR TOXIC CHEMICAL AGENTS",BRAZIL,5
1C350,"CHEMICALS, PRECURSORS FOR TOXIC CHEMICAL AGENTS",BURKINA FASO,1
